"'여자친구, 'FEVER SEASON'으로 6번째 美 빌보드 월드 앨범 차트 TOP10 진입'","'한편, 여자친구는 두 번째 아시아 투어 'GO GO GFRIEND!'를 위해 싱가포르, 태국 방콕, 홍콩, 인도네시아 자카르타, 필리핀 마닐라, 대만 타이베이, 일본 요코하마 등 7개 지역을 찾아갈 예정이다. iMBC 김재연...'",2019-07-22 9:49,
"'아스트, 엠브라에르 주최 `E-Jet Ⅱ 데모투어` 공급업체로 참여'","'국내에서는 처음으로 열리는 이번 데모투어는 국내를 비롯해 일본, 필리핀, 호주, 인도네시아, 태국 등 2주간 아시아·태평양 국가를 순회하면서 각 국의 항공사 및 항공관계자에게 신모델 E-Jet Ⅱ를 직접...'",2019-07-22 9:49,
'송새벽·유선 영화 '진범' 5개국 수출',"'15일 배급사 리틀빅픽처스에 따르면, 일본·대만·싱가포르·말레이시아·인도네시아 등지로 수출됐다. 대만에서는 19일 개봉한다. 고정욱(44) 감독의 장편 데뷔작이다. 피해자의 남편 '영훈'(송새벽)과 용의자의 아내...'",2019-07-22 9:49,
'송새벽·유선 영화 '진범' 5개국 수출',"'15일 배급사 리틀빅픽처스에 따르면, 일본·대만·싱가포르·말레이시아·인도네시아 등지로 수출됐다. 대만에서는 19일 개봉한다. 고정욱(44) 감독의 장편 데뷔작이다. 피해자의 남편 '영훈'(송새벽)과 용의자의 아내...'",2019-07-22 9:49,
"'美 빌보드, 여자친구 월드 앨범 차트 TOP10 진입 집중 조명'","'한편, 여자친구는 두 번째 아시아 투어 'GO GO GFRIEND!'를 위해 싱가포르, 태국 방콕, 홍콩, 인도네시아 자카르타, 필리핀 마닐라, 대만 타이베이, 일본 요코하마 등 7개 지역을 찾아갈 예정이다. 디지털이슈팀'",2019-07-22 9:49,
"'美 빌보드, 여자친구 월드 앨범 차트 TOP10 진입 집중 조명'","'한편, 여자친구는 두 번째 아시아 투어 'GO GO GFRIEND!'를 위해 싱가포르, 태국 방콕, 홍콩, 인도네시아 자카르타, 필리핀 마닐라, 대만 타이베이, 일본 요코하마 등 7개 지역을 찾아갈 예정이다. 디지털이슈팀'",2019-07-22 9:49,
"'[NNA] 인니, 스타트업 2천개사 넘어...세계 5위'",'이경 기자 dorami@ajunews.com 인도네시아의 스타트업 기업 수가 2000개사를 넘어 인도네시아는 세계에서 5번째로 스타트업의 수가 많은 것으로 나타났다. 웹사이트 '스타트업 랭킹'의 조사결과 이같이 밝혀졌다....',2019-07-22 9:49,
"'‘3점슛 21개 폭발’ 男대표팀, 인도네시아 62점차 완파…존스컵 4연승'","'존스컵 인도네시아와의 경기에서 117-55, 62점차 완승을 거뒀다. 대표팀은 이날 37개의 3점슛 가운데 무려 21개를 성공시키며 인도네시아를 완파했다. 이정현(17득점 3리바운드 6어시스트)은 팀 내 최다득점을 기록했다....'",2019-07-22 9:49,
'2분기 글로벌 모바일 게임 지출 170억달러…전체 이용자 지출 75% 차지',"'구글플레이 전체 앱 다운로드 순위는 인도, 브라질, 인도네시아가 상위 3개 국가로 기록됐다. iOS에서는 중국, 미국, 일본이 상위 3개국을 차지했다. 사진 왼쪽부터 앱애니가 15일 공개한 올 2분기 국내 △다운로드 상위...'",2019-07-22 9:49,
'인니 서파푸아 해역서 롱보트 침몰…15명 중 2명 생존','성혜미 특파원 = 인도네시아 서파푸아주 해역에서 15명을 태운 롱보트가 침몰해 2명만 구조되고 나머지는 숨지거나 실종됐다. 15일 베리타사투 등 현지 매체에 따르면 지난 12일 오전 서파푸아주 도시 소롱에서...',2019-07-22 9:49,
"'[존스컵] '3P 21개 폭발' 한국, 인도네시아 상대로 62점 차 대승… 4연승'",'한국이 인도네시아를 상대로 낙승을 거두면서 4연승을 내달렸다. 김상식 감독이 이끄는 대한민국 남자 농구대표팀(이하 한국)은 15일 대만 창화체육관에서 열린 제41회 윌리엄 존스컵 인도네시아와...',2019-07-22 9:49,
"'[2019존스컵] ‘3점슛 대폭발’ 男대표팀, 인도네시아 대파하고 대회 4연승'",'존스컵 인도네시아와의 경기에서 117-55로 승리했다. 이날 한국은 무려 21개의 3점슛을 터뜨리면서 화끈한... 인도네시아는 트리 하르탄토의 첫 득점 이후 좀처럼 공격 찬스를 만들어내지 못했다. 반면 한국은 안영준...',2019-07-22 9:49,
'[인천] 인도네시아 산업기계 전시회 참가업체 모집','한국무역협회 인천지역본부는 인천 지역 중소제조기업의 해외 판로 개척과 수출을 위해 ‘2019 인도네시아 산업기계전시회’ 참가를 지원한다. 전시회는 12월 4일부터 7일까지 자카르타 국제...',2019-07-22 9:49,
"'美항공사들, ‘보잉 737 맥스’ 수천대 운항 연기…내년 초까지 못 날 듯'",'보잉은 지난해 10월 인도네시아 라이온에어 참사 후 조종특성향상시스템(MCAS)으로 부르는 자동 실속(失速) 방지 시스템'에 대한 업그레이드 작업을 진행하고 있다. FAA 일부 관리들은 순전히 기술적 관점만 놓고...',2019-07-22 9:49,
'인도네시아 K-콘텐츠 엑스포 참가기업 모집','한국콘텐츠진흥원은 국내 콘텐츠기업의 동남아시아 시장 진출과 한국 콘텐츠의 저변 확대를 위해 인도네시아 및 인근 아세안 국가 바이어 대상 1대1 수출상담회 및 B2C 전시·체험·홍보·이벤트 공간 구성...',2019-07-22 9:49,
"'한국콘텐츠진흥원, 인도네시아서 ‘K-스타트업 멘토링’ 개최'","'탄생한 인도네시아에서 K-스타트업의 현지 진출을 위한 비즈니스 교류의 장이 열렸다. 한국콘텐츠진흥원(원장 김영준·이하 콘진원)은 15일 \지난 9일부터 12일까지 인도네시아 자카르타 쉐라톤 그랜드 호텔 및...'""",2019-07-22 9:49,
"'한국남자농구대표팀, 존스컵 4연승'",'한국 남자농구대표팀이 존스컵에서 인도네시아를 대파했다. 한국은 15일 대만 창후아 경기장에서 열린 ‘제41회 윌리엄존스컵 2019’에서 인도네시아에 117-55의 대승을 거두고 대회 4연승을 기록했다. 인도네시아는...',2019-07-22 9:49,
"''진퇴양난' 보잉 737 맥스, 연내 못 뜬다···美 항공사들 운항중단 연기'",'앞서 지난해 10월 인도네시아 라이온에어와 올해 3월 에티오피아항공 여객기 추락사고로 인해 현재... 보잉은 지난해 10월 인도네시아 라이온에어 참사 후 조종특성향상시스템(MCAS)으로 부르는 자동 실속(失速) 방지...',2019-07-22 9:49,
"'한콘진, 스타트업 동남아 진출 지원'",'탄생한 인도네시아에서 K-스타트업의 현지 진출을 위한 비즈니스 교류의 장이 열렸다. 한국콘텐츠진흥원(원장 김영준)은 지난 7월 9일부터 12일까지 인도네시아 자카르타 쉐라톤 그랜드 호텔 및 자카르타 시내 등지에서...',2019-07-22 9:49,
'아이들만의 시간 클럽메드 빈탄 폼파티','지난 2일 오후 인도네시아 빈탄에 위치한 클럽메드 빈탄 아일랜드 리조트에서 폼 파티가 열리고 있다. 전문 G.O와 함께 하는 연령대별 키즈클럽을 갖춘 클럽메드에서는 아이들을 위한 다양한 이벤트가 하루 종일 끊임 없이...',2019-07-22 9:49,
'클럽메드 빈탄에서 꼭 해봐야 할 것 '양궁'','지난 2일 오전 인도네시아 빈탄섬에 위치한 클럽메드 빈탄 아일랜드(Club Med Bintan Island) 리조트에서 양궁 클래스가 진행되고 있다. 전세계 클럽메드 어디에서나 즐길 수 있는 양궁은 아이부터 성인까지 전문 G.O의...',2019-07-22 9:49,
'싱가포르서 1시간 거리 가족여행 파라다이스','지난 2일 오전 인도네시아 빈탄에 위치한 클럽메드 빈탄 아일랜드(Club Med Bintan Island) 리조트 모습. 싱가포르에서 페리로 50분만에 도착할 수 있는 웰빙섬 빈탄의 클럽메드는 아시아 최고의 골프 코스 중 하나로...',2019-07-22 9:49,
'한국-인도네시아 항공회담 서울서 열린다','인도네시아 라자암팟.(사진제공=인도네시아관광청 한국지사 VITO Korea) 한국과 인도네시아의 항공회담이 오는 8월 13일과 14일 서울에서 열린다.15일 인도네시아관광청 한국지사에 따르면 항공회담에서 논의되는 주요...',2019-07-22 9:49,
'IPTV 키즈콘텐츠 2차대전…놀이에서 교육TV로 변신',"'윤선생과 미국 공교육 커리큘럼을 바탕으로 영어동화와 동요 등 영어콘텐츠 2800여편을 제공하고, 중국·러시아·인도·인도네시아·태국·말레이시아 등 8개국 애니메이션이 제공된다. 영유아 대상 뽀로로와 대화하며...'",2019-07-22 9:49,
'인도네시아 서파푸아 해역서 '롱보트 침몰'…15명 중 2명 구조','인도네시아 서파푸아주 해역에서 15명을 태운 롱보트가 침몰해 2명만 구조되고 나머지는 숨지거나 실종됐습니다. 오늘(15일) 베리타사투 등 현지 매체에 따르면 지난 12일 오전 서파푸아주 도시 소롱에서 라자암팟으로...',2019-07-22 9:49,
"'한국남자농구대표팀, 존스컵 4연승'",'한국 남자농구대표팀이 존스컵에서 인도네시아를 대파했다. 한국은 15일 대만 창후아 경기장에서 열린 ‘제41회 윌리엄존스컵 2019’에서 인도네시아에 117-55의 대승을 거두고 대회 4연승을 기록했다. 인도네시아는...',2019-07-22 9:49,
"'258년 역사 파버카스텔, 세계최대 연필社 된 비결…'제품혁신·생산 글로벌화...'","'독일을 비롯해 오스트리아 인도네시아 말레이시아 브라질 콜롬비아 등 10개국에 생산기지를 두고 있다. 종업원은 국내외를 합쳐 약 8000명, 연 매출은 1조원 수준이다. 로거 CEO는 연필에 혁신을 입힌 것을 성장 비결로...'",2019-07-22 9:49,
'인도네시아 7.3 강진에 2명 사망…60여 차례 여진(종합)',"'\쓰나미 가능성 없다\"" 발표에도 해안가 주민들 고지대로 대피 성혜미 특파원 = 인도네시아 몰루카(말루쿠)... 인도네시아 기상기후지질청(BMKG)은 남부 할마헤라 지역에서 이날 오후까지 규모 5.8∼3.1의 여진이 60여 차례...'""",2019-07-22 9:49,
"'과기정통부-KISA, '인도네시아 K-스타트업 멘토링 프로그램' 개최'","'과학기술정보통신부(장관 유영민)와 한국인터넷진흥원(KISA, 원장 김석환)은 대한민국-인도네시아 간 스타트업 교류협력을 위한 '제2회 2019 인도네시아 K-스타트업 멘토링 프로그램'을 인도네시아 자카르타에서 지난...'",2019-07-22 9:49,
"'네이버 브이라이브, 인도네시아 시장 성공적 안착'",' 네이버 브이라이브가 인도네시아 톱셀럽들과 손잡으며 인도네시아 시장에 안착했다. 지난 10일 인도네시아에서 진행된 '라이사 컴백 라이브'는 브이라이브 첫 번째 인도네시아 아티스트의 컴백 라이브로 현지의...',2019-07-22 9:49,
'[Pick] 5살 소년이 필사적으로 지붕 위로 도망친 '웃픈' 이유',"'현지 시간으로 지난 11일, 영국 데일리메일 등 외신들은 인도네시아 자바섬 세랑에 사는 소년의 사연을 소개했습니다. 지난주, 소년은 부모 손에 이끌려 병원에 갔다가 청천벽력 같은 소식을 들었습니다. 자신이 곧...'",2019-07-22 9:49,
"'[윌리엄존스컵] '3점슛 21개' 한국, 존스컵 4연승 행진'","'4차전 인도네시아와의 경기에서 117-55로 승리했다. 3점슛이 대폭발한 경기였다. 무려 21개가 림을 갈랐다.... 경기 초반부터 한국이 인도네시아를 압도했다. 인도네시아를 2점으로 막는 동안 이정현의 3점슛, 김종규의...'",2019-07-22 9:49,
"'여자친구, 월드 앨범 차트 TOP10 진입… 美 빌보드 \꾸준한 성장\"" 호평'""","'한편, 여자친구는 두 번째 아시아 투어 'GO GO GFRIEND!'를 위해 싱가포르, 태국 방콕, 홍콩, 인도네시아 자카르타, 필리핀 마닐라, 대만 타이베이, 일본 요코하마 등 7개 지역을 찾아갈 예정이다.'",2019-07-22 9:49,
"'KISA, '인도네시아 K-스타트업 멘토링 프로그램' 개최...정보보호 스타트업 2...'","'한국인터넷진흥원(원장 김석환, 이하 KISA)은 9~12일 인도네시아 자카르타에서 대한민국-인도네시아 간 스타트업 교류협력을 위한 ‘제2회 2019 인도네시아 K-스타트업 멘토링 프로그램’을 진행했다고 15일 밝혔다. 이...'",2019-07-22 9:49,
"'웰메이드 스릴러 ‘진범’, 아시아 5개국 개봉 확정'",'이런 관심에 힘입어 일본 대만 싱가포르 말레이시아 인도네시아까지 아시아 주요 5개국에 선판매되는 쾌거를 달성했다. 특히 대만에선 오는 19일 개봉을 확정 지어 글로벌 관객들과의 만남을 준비하고 있다. 이외에도...',2019-07-22 9:49,
"'앱애니, 2분기 모바일 게임 지출액 170억달러…전체 사용자의 75% 차지'","'구글플레이 전체 앱 다운로드 순위에서는 인도, 브라질, 인도네시아가 상위 3개 국가로 기록된 것에 비해 게임 다운로드에서는 미국이 3위로 올라선 것이 주목할 부분이다. iOS에서는 중국, 미국, 일본이 전체 앱...'",2019-07-22 9:49,
"'258년 역사 파버카스텔, 세계최대 연필社 된 비결…'제품혁신·생산 글로벌화...'","'독일을 비롯해 오스트리아 인도네시아 말레이시아 브라질 콜롬비아 등 10개국에 생산기지를 두고 있다. 종업원은 국내외를 합쳐 약 8000명, 연 매출은 1조원 수준이다. 로거 CEO는 연필에 혁신을 입힌 것을 성장 비결로...'",2019-07-22 9:49,
"'고품격 피어젠 가구, 중국 동관 국제인테리어전시회 참가 '눈길''","'또 20년째 인도네시아 현지 공장을 운영하고 있다. 26년 동안 가구에 몰두한 결과 몽골·러시아 수출에 이어 호텔·백화점 납품, 온라인쇼핑몰, 500여 가구점 거래 등과 같은 좋은 성과를 나타내 국내 가구 업계의 두각을...'",2019-07-22 9:49,
"'빌보드, 여자친구 집중조명 \꾸준한 성장 중\"" 호평'""","'한편, 여자친구는 두 번째 아시아 투어 'GO GO GFRIEND!'를 위해 싱가포르, 태국 방콕, 홍콩, 인도네시아 자카르타, 필리핀 마닐라, 대만 타이베이, 일본 요코하마 등 7개 지역을 찾아갈 예정이다.'",2019-07-22 9:49,
"'닥터유스의원 김지수원장, 2019 IMCAS 학회에서 세계 피부·미용·성형분야 의...'",'닥터유스의원 김지수원장 닥터유스의원 김지수원장이 지난 7월 5~7일 3일간 인도네시아 발리에서 열린 IMCAS (International master courses on aging science) Asia 2019에 초청받아 진단초음파를 활용한 미용시술에 대한 강의를 펼쳐...',2019-07-22 9:49,
"'여자친구, 美 빌보드 월드 앨범 차트 TOP10 진입 “글로벌 대세”'","'한편, 여자친구는 두 번째 아시아 투어 'GO GO GFRIEND!'를 위해 싱가포르, 태국 방콕, 홍콩, 인도네시아 자카르타, 필리핀 마닐라, 대만 타이베이, 일본 요코하마 등 7개 지역을 찾아갈 예정이다. MBN스타...'",2019-07-22 9:49,
"'이정현 17점, 한국 인도네시아 꺾고 윌리엄 존스컵 4연승'","'한국은 15일(한국시간) 대만 창화체육관에서 열린 제 41회 윌리엄 존스컵 인도네시아와의 맞대결에서 117-55로 완승을 거뒀다. 허훈이 16점 5어시스트 3스틸, 이정현이 17점 3리바운드 6어시스트 3스틸, 김종규는 11점...'",2019-07-22 9:49,
"'BIFAN 관객상 '진범', 해외 5개국 선판매'",'‘진범’은 일본 대만 싱가포르 말레이시아 인도네시아까지 아시아 주요 5개국에서 선판매됐다. 대만에서는 오는 7월 19일 개봉한다. ‘진범’은 피해자의 남편 영훈(송새벽 분)과 용의자의 아내 다연(유선)이 마지막...',2019-07-22 9:49,
'종교는 달라도… “색다른 한국문화 체험 새로워”','문화로 인식하고 적극적으로 참여했다”면서 “앞으로도 다양한 문화체험으로 한국을 널리 알리겠다”고 말했다. 현재 국방대 안보과정에는 인도네시아·말레이시아·브라질 등 17개국 17명의 외국군 장교가 교육받고 있다.',2019-07-22 9:49,
'인도네시아 7.3 강진에 2명 사망…60여 차례 여진','인도네시아 몰루카(말루쿠)제도에서 14일 오후 발생한 규모 7.3의 강진과 60여 차례 여진으로 최소 주민 두... 인도네시아 기상기후지질청(BMKG)은 남부 할마헤라 지역에서 이날 오후까지 규모 5.8∼3.1의 여진이 60여 차례...',2019-07-22 9:49,
"'고품격 피어젠 가구, 중국 동관 국제인테리어전시회 참가 '눈길''","'또 20년째 인도네시아 현지 공장을 운영하고 있다. 26년 동안 가구에 몰두한 결과 몽골·러시아 수출에 이어 호텔·백화점 납품, 온라인쇼핑몰, 500여 가구점 거래 등과 같은 좋은 성과를 나타내 국내 가구 업계의 두각을...'",2019-07-22 9:49,
"'엔케이물산, 인도네시아 K팝 콘서트 공동주최 계약'",'엔케이물산은 인도네시아의 엔터테인먼트 기업 'PT Cana Global Media'와 가칭 '슈퍼 K팝 페스티벌 인도네시아 2019'(Super K-POP Festival Indonesia 2019) 콘서트 공동주최 계약을 맺었다고 15일 공시했다....',2019-07-22 9:49,
'큰손 늘고 기술 주도… 세계 중심 亞 이동',"'맥킨지글로벌연구소(MGI)가 71개 신흥 경제국을 대상으로 분석한 지난 50년간(1965∼2016년) 1인당 경제성장률이 매년 3.5% 이상이고, 미국 성장률을 웃돈 '고성장 신흥국'을 선정한 결과, 한국·중국·홍콩·인도네시아...'",2019-07-22 9:49,
"'싱가포르발 여객선, 인니 빈탄섬 인근 좌초…승객 40명 구조'","'싱가포르에서 인도네시아 빈탄섬 인근 로밤섬으로 향하던 여객선이 좌초됐다가 승객 40명이 모두... 구조된 승객은 싱가포르인 16명, 말레이시아인 12명, 인도인 3명, 인도네시아와 필리핀 호주인이 각각 2명, 일본과...'",2019-07-22 9:49,
"'[공시]엔케이물산, 인도네시아 콘서트 공동주최 계약 체결'",'엔케이물산은 인도네시아 엔터테인먼트 기업(PT Cana Global Media)과 ‘Super K-POP Festival Indonesia 2019(가칭)’ 콘서트 공동주최(공동제작) 계약을 체결했다고 15일 공시했다. 회사 측은 “당해 계약은...',2019-07-22 9:49,
'인니 미술시장서 ‘작가 경쟁력’ 보일까','현대 미술에서 가장 주목받는 공간의 하나로 인도네시아(이하 인니)가 급부상하고 있다. 세계 최고 권위를... 인니 대표적 미술제의 하나로 알려진 인도네시아 도자 비엔날레에 한국 대표 작가로 참여하기 때문이다....',2019-07-22 9:49,
''포토샵 보정 너무하잖아?' 당선 논란 휩싸인 인니 의원','인도네시아 상원 의원 당선자가 포토샵으로 얼굴을 보정한 사진을 선거에 이용했다는 이유로 헌법재판소에... 인도네시아는 총선 출마 후보가 워낙 많아서 유권자들의 이해를 돕기 위해 투표용지에 후보의 이름뿐...',2019-07-22 9:49,
"'2분기 모바일게임 지출액 170억달러 \전체 75%\""'""","'구글플레이 전체 앱 다운로드 순위에서는 인도, 브라질, 인도네시아가 상위 3개 국가로 기록된 것에 비해 게임 다운로드에서는 미국이 3위로 올라선 것이 주목할 부분이다. iOS에서는 중국, 미국, 일본이 전체 앱...'",2019-07-22 9:49,
"'엔케이물산, 인도네시아 K팝 콘서트 공동주최 계약'",'엔케이물산은 인도네시아의 엔터테인먼트 기업 'PT Cana Global Media'와 가칭 '슈퍼 K팝 페스티벌 인도네시아 2019'(Super K-POP Festival Indonesia 2019) 콘서트 공동주최 계약을 맺었다고 15일 공시했다....',2019-07-22 9:49,
'형형색색 인도네시아 식재료들','지난 4일 오전 인도네시아 빈탄에 위치한 더 레지던스 빈탄(The Residence Bintan) 리조트 앞 세가라 비치에서 열린 쿠킹클래스를 위해 준비된 식재료들. 더 레지던스 빈탄에서는 세계적으로 유명한 인도네시아 미식을...',2019-07-22 9:49,
'빈탄 더 레지던스 풀빌라의 로망 플로팅 다이닝',"'지난 5일 오전 인도네시아 빈탄에 위치한 더 레지던스 빈탄(The Residence Bintan) 리조트의 인 빌라 플로팅 조식 다이닝 모습. 더 레지던스 빈탄은 허니문, 생일, 기념일 등을 맞은 고객들을 위한 셀러브레이션 패키지를...'",2019-07-22 9:49,
'더 레지던스 빈탄 리조트 키즈클럽','지난 3일 오후 인도네시아 빈탄에 위치한 더 레지던스 빈탄(The Residence Bintan) 리조트 키즈클럽 모습. 가족여행객이 많은 빈탄에서 아이들이 키즈클럽에서 전 세계 아이들과 함께 다양한 프로그램을 즐기는 동안...',2019-07-22 9:49,
'빈탄 골프장에서 즐기는 스페셜 디너','지난 1일 오후 인도네시아 빈탄에 위치한 리아 빈탄 골프장에서 클럽메드 빈탄 아일랜드(Club Med Bintan Island) 리조트 고객 대상 골프가든 디너가 진행되고 있다. 클럽메드가 주최하는 골프가든 디너에서는...',2019-07-22 9:49,
'클럽메드 빈탄에 가면 공중그네 체험을','지난 2일 오전 인도네시아 빈탄섬에 위치한 클럽메드 빈탄 아일랜드(Club Med Bintan Island) 리조트에서 공중그네 클래스가 열리고 있다. 전세계 클럽메드에서는 시그니처 액티비티인 공중그네를 초보자도 전문 G.O의...',2019-07-22 9:49,
"'클럽메드 빈탄, 밤에는 G.O쇼'",'지난 1일 오후 인도네시아 빈탄에 위치한 클럽메드 빈탄 아일랜드(Club Med Bintan Island) 리조트에서 G.O쇼가 펼쳐지고 있다. 클럽메드에서는 매일 밤마다 G.O들의 개인기를 볼 수 있는 다양한 쇼가 눈과 귀를...',2019-07-22 9:49,
'인도네시아 빈탄섬 해변에서 휴양 어떠세요',"'지난 4일 오후 인도네시아 빈탄에 위치한 더 레지던스 빈탄(The Residence Bintan) 리조트 로비에서 본 풍경. 빈탄섬 동남부에 위치한 더 레지던스 빈탄은 127개 빌라 객실과 레스토랑, 스파, 키즈클럽, MICE 시설과...'",2019-07-22 9:49,
'ATV 타고 빈탄섬 대자연 속으로',"'지난 4일 오후 인도네시아 빈탄에 위치한 더 레지던스 빈탄(The Residence Bintan) 리조트에서 ATV를 즐기는 모습. 더 레지던스 빈탄에는 ATV를 비롯해 공중 자전거, 암벽등반, 양궁, 서바이벌 게임, 요가, 카타마란 요트...'",2019-07-22 9:49,
"'엔케이물산, '슈퍼 K-POP 페스티발 인도네시아 2019' 콘서트 공동주최 계약'",' 엔케이물산은 인도네시아 엔테테인먼트 기업 PT Cana Global Media와 오는 9월 28일부터 이틀간 인도네시아 현지에서 K-POP 가수들이 출연하는 'Super K-POP Festival Indonesia 2019(가칭)' 콘서트를 공동주최(공동제작)...',2019-07-22 9:49,
"''3점슛 21개' 한국 남자농구, 존스컵 4연승'",'한국 남자농구가 제41회 윌리엄 존스컵에서 약체 인도네시아를 꺾고 4연승을 질주했다. 김상식 감독이 이끄는 한국은 15일 대만 장화시 장화현립체육관에서 벌어진 인도네시아와의 대회 4차전에서 3점슛 21개를...',2019-07-22 9:49,
'형형색색 인도네시아 식재료들','지난 4일 오전 인도네시아 빈탄에 위치한 더 레지던스 빈탄(The Residence Bintan) 리조트 앞 세가라 비치에서 열린 쿠킹클래스를 위해 준비된 식재료들. 더 레지던스 빈탄에서는 세계적으로 유명한 인도네시아 미식을...',2019-07-22 9:49,
'[포토] 인니 강진… 여진 공포에 집 밖으로','인도네시아 북부 몰루카 제도 라부하 지역에서 14일 오후(현지시간) 규모 7.3의 강진이 발생한 후 여진이 이어지자 주민들이 집 밖에 나와 있다. 이번 지진으로 최소 주민 2명이 숨지고 수백채의 가옥이 파손된 것으로...',2019-07-22 9:49,
"'합천군청, 「합천군, 냉동 딸기 인도네시아 첫 수출」'","'통해 인도네시아로 수출하게 된다. 첫눈에 반한 냉동 딸기는 출하물량 증가로 인한 산지가격 하락을... 18톤을 인도네시아에 첫 수출을 하게 되었으며, 군은 앞으로 동남아시아 시장 개척에 총력을 기울이고 있다. 문준희...'",2019-07-22 9:49,
'김주하의 7월 15일 '이 한 장의 사진'',"'인도네시아는 우리와 다르게 후보 사진을 투표용지에 싣는데, 올 4월 총선에서 이 사진을 실어 당선된 여성이 헌법재판소에 피소됐습니다. 부정직하게 보정한 사진을 썼기에 선거법을 위반했다는 게 이유인데...'",2019-07-22 9:49,
"'(합천군청-종합) 합천군, 냉동 딸기 인도네시아 첫 수출'","'통해 인도네시아로 수출하게 된다. 첫눈에 반한 냉동 딸기는 출하물량 증가로 인한 산지가격 하락을... 18톤을 인도네시아에 첫 수출을 하게 되었으며, 군은 앞으로 동남아시아 시장 개척에 총력을 기울이고 있다. 문준희...'",2019-07-22 9:49,
"'여자친구, 美 빌보드 월드 앨범 차트 톱10 진입'","'한편, 여자친구는 두 번째 아시아 투어 'GO GO GFRIEND!'를 위해 싱가포르, 태국 방콕, 홍콩, 인도네시아 자카르타, 필리핀 마닐라, 대만 타이베이, 일본 요코하마 등 7개 지역을 찾아갈 예정이다.'",2019-07-22 9:49,
"'왕궁초, 고령의 정봉운 동문, 후배들 위해 앙끄롱 악기 기증 기념 연주회 가져'","'왕궁초등학교(교장 김복희)는 12일 모교와 후배에 대한 사랑으로 인도네시아 전통악기인 앙끄롱을 기부한... 정씨는 \젊을 때 인도네시아 파견 근무 중 앙끄롱이라는 악기를 처음 접하게 됐고 이 악기를 국내 최초로...'""",2019-07-22 9:49,
'인도네시아 7.3 강진에 최소 2명 사망',"'인도네시아 몰루카 제도에서 7.3의 강진이 발생했다. 15일 현지 언론에 따르면 전일 발생한 강진으로 최소 주민 2명이 숨지고, 수 백 채의 가옥이 파손됐다. 미국지질조사국(USGS)은 현지 시간으로 전일 오후 4시10분께...'",2019-07-22 9:49,
"'남자농구 대표팀, 인도네시아 대파…3점슛 21개 성공'",'김상식 감독이 이끄는 대표팀은 오늘 대만에서 열린 대회 나흘째 인도네시아와 풀리그 4차전에서 3점슛으로만 63점을 기록하는 등 정확한 외곽슛을 자랑하며 117대55로 대승을 거뒀습니다. 대표팀은 내일(16일)...',2019-07-22 9:49,
"'美빌보드 “여자친구, 꾸준한 성장” 월드 앨범 차트 톱10 진입 집중 조명'","'여자친구는 두 번째 아시아 투어 'GO GO GFRIEND!'를 위해 싱가포르, 태국 방콕, 홍콩, 인도네시아 자카르타, 필리핀 마닐라, 대만 타이베이, 일본 요코하마 등 7개 지역을 찾아갈 예정이다. 동아닷컴'",2019-07-22 9:49,
'[포토] 인니 강진… 여진 공포에 집 밖으로','인도네시아 북부 몰루카 제도 라부하 지역에서 14일 오후(현지시간) 규모 7.3의 강진이 발생한 후 여진이 이어지자 주민들이 집 밖에 나와 있다. 이번 지진으로 최소 주민 2명이 숨지고 수백채의 가옥이 파손된 것으로...',2019-07-22 9:49,
'인도네시아 규모 7.3 강진…피해 잇따라','인도네시아 몰루카제도에서 규모 7.3의 강진이 발생했습니다. 집이 무너져 내려 50대 여성이 숨지는 등... 미국지질조사국(USGS)은 현지시간 14일 오후 4시 10분쯤 인도네시아 몰루카제도의 할마헤라섬에서 규모 7.3의 강진이...',2019-07-22 9:49,
'감정 이미지를 몸짓으로… 송도서 춤판이 벌어진다',"'6회째를 맞는 올해 축제에선 인천과 서울에서 활동하는 국내 팀과 이탈리아와 말레이시아, 인도네시아 등... 축제의 마지막은 촉망받는 안무가 박나훈이 인도네시아 무용수들과 꾸미는 '투쟁'과 '동정심'을 주제로 한...'",2019-07-22 9:49,
'[선교편지] 켐니츠 다민족 교회 소식',"'지난 5월 5일에는 인도네시아 연합 예배가 있었고, 7월 5일부터 7일까지 페르시아 부흥 집회가 있었습니다. 인도네시아 유학생 연합 집회 지난 5월 5일 저희 교회에서 인도네시아 유학생 연합 집회가 있었습니다. 작센 주와...'",2019-07-22 9:49,
'파푸아뉴기니 뉴브리튼섬 부근 규모 6.2 지진 발생 外 [국제소식]','▶인도네시아 인도네시아 몰루카 제도 규모 7.3 강진발생...여진은 60여 차례 14일(현지시간) 오후 인도네시아 몰루카(말루쿠)제도에서 발생한 규모 7.3의 강진과 60여 차례 여진으로 최소 주민 두 명이 숨지고 수백 채의...',2019-07-22 9:49,
"'[합천군청/종합] 합천군, 냉동 딸기 인도네시아 첫 수출'","'통해 인도네시아로 수출하게 된다. 첫눈에 반한 냉동 딸기는 출하물량 증가로 인한 산지가격 하락을... 18톤을 인도네시아에 첫 수출을 하게 되었으며, 군은 앞으로 동남아시아 시장 개척에 총력을 기울이고 있다. 문준희...'",2019-07-22 9:49,
